Project,Shape,Property Name,Property label,URI
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'Very Likely',https://clm.celeris.se/rm/types/AT_cXvWDEqNEe-lXMAnwStbdQ#_cXvWD0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWDEqNEe-lXMAnwStbdQ#_cXvWD0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'Very Unlikely',https://clm.celeris.se/rm/types/AT_cXvWDEqNEe-lXMAnwStbdQ#_cXvWEkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWDEqNEe-lXMAnwStbdQ#_cXvWEkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'Initial POHS',,https://clm.celeris.se/rm/types/AD_cc0Dw0qNEe-lXMAnwStbdQ,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,--,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQ0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQ0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Infrequent,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQEqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQEqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Intermittent,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMP0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMP0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Rare,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQUqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQUqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Reoccuring,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMPkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMPkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Unanticipated,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMPUqNEe-lXMAnwStbdQ#_cXmMQkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'Initial POOH',,https://clm.celeris.se/rm/types/AD_cc0D1EqNEe-lXMAnwStbdQ,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,--,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWB0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWB0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Frequent,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWAkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWAkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Negligible,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWBkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWBkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Occasional,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWBEqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWBEqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Probable,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWA0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWA0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Remote,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWBUqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXvWAUqNEe-lXMAnwStbdQ#_cXvWBUqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'Initial Risk',,https://clm.celeris.se/rm/types/AD_cc0DvUqNEe-lXMAnwStbdQ,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,--,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJ0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJ0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Acceptable,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMIkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMIkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,ALARP,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'Broadly Acceptable',https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJUqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJUqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'Marginally Acceptable',https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJEqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMJEqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Unacceptable,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMI0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMIUqNEe-lXMAnwStbdQ#_cXmMI0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'Initial Severity',,https://clm.celeris.se/rm/types/AD_cc0Dx0qNEe-lXMAnwStbdQ,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,--,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMLkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMLkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Catastrophic,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMKUqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMKUqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Critical,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMKkqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMKkqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Minor,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMLEqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMLEqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Negligible,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMLUqNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMLUqNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Severe,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMK0qNEe-lXMAnwStbdQ,https://clm.celeris.se/rm/types/AT_cXmMKEqNEe-lXMAnwStbdQ#_cXmMK0qNEe-lXMAnwStbdQ
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'KBS-3 Clab Constraints',,https://dng.skb.se/attr/clabconstraints,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'KBS-3 Clink Constraints',,https://dng.skb.se/attr/clinkconstraints,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'KBS-3 Clink Engineering Area',,https://dng.skb.se/attr/clinkengineeringarea,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Anläggningsutformning,urn:ibm:doors:genhttpsdngskbsevaluceaanl:dbfffa1fbb9c90ca65bcbf7e316ceabc,urn:ibm:doors:genhttpsdngskbsevaluceaanl:dbfffa1fbb9c90ca65bcbf7e316ceabc
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Automation,urn:ibm:doors:genhttpsdngskbsevaluceaauto:7b8debce33488d285470526a62ab765f,urn:ibm:doors:genhttpsdngskbsevaluceaauto:7b8debce33488d285470526a62ab765f
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Berg,urn:ibm:doors:genhttpsdngskbsevaluceaberg:cb4cd5290006637babfc77d2de369db7,urn:ibm:doors:genhttpsdngskbsevaluceaberg:cb4cd5290006637babfc77d2de369db7
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Byggnadsverk,urn:ibm:doors:genhttpsdngskbsevaluceabygg:eb7fab289014861bf3210c2d904cdafe,urn:ibm:doors:genhttpsdngskbsevaluceabygg:eb7fab289014861bf3210c2d904cdafe
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Elkraft,urn:ibm:doors:genhttpsdngskbsevaluceaelkr:c554cef0b1fb8daae19785fd3f913281,urn:ibm:doors:genhttpsdngskbsevaluceaelkr:c554cef0b1fb8daae19785fd3f913281
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'Mark och VA',urn:ibm:doors:genhttpsdngskbsevaluceamark:ae245c055e6a174273f9ce2784571a42,urn:ibm:doors:genhttpsdngskbsevaluceamark:ae245c055e6a174273f9ce2784571a42
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'Mekanisk teknik',urn:ibm:doors:genhttpsdngskbsevaluceamek:684b3bb2519b009b20072b6a6e862334,urn:ibm:doors:genhttpsdngskbsevaluceamek:684b3bb2519b009b20072b6a6e862334
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Processutformning,urn:ibm:doors:genhttpsdngskbsevaluceaproc:81fe46eeb13a95c5469b6c4dbd085d84,urn:ibm:doors:genhttpsdngskbsevaluceaproc:81fe46eeb13a95c5469b6c4dbd085d84
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,QA/QC,https://dng.skb.se/valu/cea#qa,https://dng.skb.se/valu/cea#qa
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Tele,urn:ibm:doors:genhttpsdngskbsevaluceatele:c6afa97e7340c839efd46391e8232dce,urn:ibm:doors:genhttpsdngskbsevaluceatele:c6afa97e7340c839efd46391e8232dce
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,Uppförande,https://dng.skb.se/valu/cea#upp,https://dng.skb.se/valu/cea#upp
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,VVS,urn:ibm:doors:genhttpsdngskbsevaluceavvs:569086531301b0f953ff58aa02ab5fb7,urn:ibm:doors:genhttpsdngskbsevaluceavvs:569086531301b0f953ff58aa02ab5fb7
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,'KBS-3 Clink System Group or Number',,https://dng.skb.se/attr/clinksysgroupornumber,
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'1 Site Area and Buildings',https://dng.skb.se/valu/csgn#1,https://dng.skb.se/valu/csgn#1
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,"'113 Roads, open areas and fences'",https://dng.skb.se/valu/csgn#113,https://dng.skb.se/valu/csgn#113
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'115 Culverts an trenches in the ground (C)',https://dng.skb.se/valu/csgn#115,https://dng.skb.se/valu/csgn#115
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'117 External earthing and lightning arresting system',https://dng.skb.se/valu/csgn#117,https://dng.skb.se/valu/csgn#117
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'121 Receiving building (M)',https://dng.skb.se/valu/csgn#121,https://dng.skb.se/valu/csgn#121
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'123 Electrical building (E',https://dng.skb.se/valu/csgn#123,https://dng.skb.se/valu/csgn#123
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'124 Encapsulation building (I)',https://dng.skb.se/valu/csgn#124,https://dng.skb.se/valu/csgn#124
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'125 Electrical building encapsulation (N)',https://dng.skb.se/valu/csgn#125,https://dng.skb.se/valu/csgn#125
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'127 Safety Building',https://dng.skb.se/valu/csgn#127,https://dng.skb.se/valu/csgn#127
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,"'140 Building for backup power, normal operation (O)'",https://dng.skb.se/valu/csgn#140,https://dng.skb.se/valu/csgn#140
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,"'143 143, Building for backup power, physical protection (D)'",https://dng.skb.se/valu/csgn#143,https://dng.skb.se/valu/csgn#143
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'145 Cooling water intake building (R)',https://dng.skb.se/valu/csgn#145,https://dng.skb.se/valu/csgn#145
0___Widget_Development_Testing_Area___streams__rm__0___Widget_Development_Testing_Area__DOORS_Next__Variant_A_for_a_specific_customer___change_set_mandatory_attributes,,'146 Building for transport casks and disposal canisters (U)',https://dng.skb.se/valu/csgn#146,https://dng.skb.se/valu/csgn#146
